DATE,OPPOSITE,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE
06.26,롯데,0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.283,62415
06.27,롯데,0.200,5,5,1,1,0,0,0,0,1,0,0,0,1,0,0.280,62415
06.28,롯데,0.500,4,4,2,2,0,0,0,0,1,0,0,0,0,0,0.287,62415
06.30,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.278,62415
07.01,SK,0.500,4,4,2,2,0,0,0,0,0,0,0,0,1,0,0.285,62415
07.02,SK,0.500,5,4,2,2,0,0,0,0,0,1,1,0,1,0,0.291,62415
07.03,LG,0.500,4,4,2,2,0,1,0,1,0,0,0,0,0,0,0.297,62415
07.04,LG,0.200,6,5,1,1,0,0,1,1,0,0,0,0,2,0,0.294,62415
07.05,LG,0.200,5,5,0,1,1,0,0,0,0,0,0,0,0,1,0.291,62415
07.07,키움,0.750,4,4,1,3,0,0,0,3,0,1,0,0,1,0,0.303,62415
07.08,키움,0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0.293,62415
07.09,키움,0.333,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0.294,62415
07.10,KT,0.667,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0.301,62415
07.11,KT,0.400,5,5,1,2,1,0,0,1,0,0,0,0,1,0,0.304,62415
07.14,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0.298,62415
07.15,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.293,62415
07.16,KIA,0.500,4,4,1,2,0,0,0,2,1,1,0,0,0,0,0.298,62415
07.17,롯데,0.250,5,4,2,1,0,0,0,0,1,0,1,0,0,0,0.297,62415
07.18,롯데,0.333,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0.297,62415
07.19,롯데,0.000,4,3,0,0,0,0,0,0,1,0,1,0,2,0,0.293,62415
07.21,NC,0.500,4,4,1,2,0,0,0,0,1,0,0,0,0,0,0.297,62415
07.25,KIA,0.000,4,3,0,0,0,0,0,1,0,0,1,0,2,0,0.292,62415
07.26,KIA,0.750,4,4,0,3,1,0,0,0,1,0,0,0,0,0,0.302,62415
07.29,한화,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.297,62415
07.30,한화,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.295,62415
07.31,키움,0.500,5,4,0,2,0,0,0,1,0,1,0,1,0,0,0.299,62415
08.01,키움,0.250,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0.298,62415
08.02,키움,0.200,5,5,1,1,0,0,0,0,1,0,0,0,2,0,0.295,62415
08.04,두산,0.400,5,5,2,2,1,0,0,0,1,0,0,0,1,0,0.298,62415
08.05,두산,0.250,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0.297,62415
08.06,두산,0.250,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0.296,62415
08.07,SK,0.000,4,3,0,0,0,0,0,0,0,1,1,0,2,0,0.292,62415
08.08,SK,0.500,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0.294,62415
08.11,두산,0.667,4,3,0,2,0,0,0,0,0,0,1,0,0,0,0.299,62415
08.12,두산,0.500,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0.302,62415
08.13,두산,0.400,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0.304,62415
08.14,한화,0.750,4,4,1,3,0,0,0,3,1,0,0,0,0,0,0.311,62415
08.15,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.306,62415
08.16,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.302,62415
08.18,KT,0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0.296,62415
08.19,KT,0.250,4,4,0,1,0,0,0,1,0,0,0,0,2,0,0.295,62415
08.20,SK,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.292,62415
08.21,SK,0.833,6,6,3,5,0,1,1,1,0,0,0,0,0,0,0.304,62415
08.22,롯데,0.400,5,5,1,2,0,0,0,0,0,0,0,0,1,0,0.305,62415
08.23,롯데,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.302,62415
08.25,LG,0.667,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0.306,62415
08.26,LG,0.667,3,3,1,2,0,0,0,1,0,0,0,0,0,0,0.310,62415
08.27,한화,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.312,62415
08.29,키움,0.400,5,5,1,2,1,0,0,1,1,0,0,0,0,0,0.313,62415
08.30,키움,0.400,5,5,0,2,0,0,0,1,1,0,0,0,1,0,0.315,62415
09.01,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.312,62415
09.03,두산,0.500,5,4,1,2,1,0,0,1,1,0,0,0,0,0,0.314,62415
09.04,두산,0.000,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0.311,62415
09.06,NC,0.667,4,3,1,2,0,0,1,2,0,0,1,0,0,0,0.314,62415
09.08,한화,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.312,62415
09.09,한화,0.333,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0.312,62415
09.09,한화,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.309,62415
09.10,롯데,0.333,5,3,3,1,0,0,0,0,0,0,2,0,0,0,0.309,62415
09.11,롯데,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.306,62415
09.12,LG,0.333,4,3,1,1,0,1,0,0,1,0,1,0,0,0,0.307,62415
09.13,LG,0.333,5,3,2,1,1,0,0,1,0,0,1,0,0,0,0.307,62415
09.15,KT,0.500,5,4,2,2,1,0,0,0,0,0,1,0,0,0,0.309,62415
09.16,KT,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.311,62415
09.17,KIA,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.311,62415
09.18,KIA,0.250,5,4,1,1,0,0,0,0,0,1,1,0,1,0,0.311,62415
09.19,키움,0.000,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0.309,62415
09.20,키움,0.200,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0.307,62415
09.22,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.304,62415
09.23,NC,0.400,5,5,1,2,0,1,0,1,1,0,0,0,2,0,0.305,62415
09.24,두산,0.000,4,3,0,0,0,0,0,0,1,0,1,0,2,0,0.303,62415
09.25,두산,0.333,4,3,1,1,0,0,0,0,1,0,0,0,1,0,0.303,62415
09.26,SK,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.302,62415
09.27,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.299,62415
09.29,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.296,62415
09.30,KT,0.500,5,4,2,2,0,0,0,0,1,0,1,0,0,0,0.298,62415
10.01,KT,0.400,5,5,1,2,1,0,0,0,0,0,0,0,2,0,0.299,62415
10.02,NC,0.400,5,5,1,2,0,0,0,2,0,0,0,0,1,0,0.300,62415
10.03,NC,0.500,6,6,3,3,0,0,1,2,1,0,0,0,1,0,0.303,62415
10.03,NC,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.302,62415
10.04,NC,0.400,5,5,0,2,0,0,0,1,0,1,0,0,0,0,0.304,62415
10.06,LG,0.333,6,6,1,2,0,0,0,0,0,0,0,0,0,0,0.304,62415
10.07,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.301,62415
10.08,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.298,62415
10.09,롯데,0.400,5,5,1,2,1,0,0,1,0,0,0,0,0,0,0.300,62415
10.10,롯데,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.297,62415
10.11,롯데,0.600,5,5,1,3,0,0,0,1,0,0,0,0,1,0,0.301,62415
10.13,SK,0.250,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0.300,62415
10.14,SK,0.000,4,2,1,0,0,0,0,0,2,0,2,0,0,0,0.299,62415
10.15,SK,0.000,4,3,1,0,0,0,0,0,1,1,1,0,0,0,0.297,62415
10.16,한화,0.000,5,2,2,0,0,0,0,0,2,0,3,0,0,0,0.296,62415
10.17,한화,0.600,5,5,0,3,0,0,0,1,1,0,0,0,0,0,0.299,62415
10.17,한화,0.500,5,4,1,2,0,0,0,0,0,1,1,0,2,0,0.301,62415
10.18,한화,0.000,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0.298,62415
10.20,SK,0.200,5,5,0,1,0,0,0,0,1,0,0,0,2,0,0.297,62415
10.21,KT,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0.294,62415
10.24,KIA,0.000,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0.292,62415
10.27,NC,0.333,4,3,1,1,0,0,1,4,0,0,0,0,0,0,0.292,62415
10.30,NC,0.167,6,6,0,1,0,0,0,0,2,0,0,0,1,0,0.290,62415
05.05,삼성,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.000,62907
05.06,삼성,0.000,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0.000,62907
05.07,삼성,0.750,4,4,2,3,1,0,0,2,0,0,0,0,0,0,0.300,62907
05.08,LG,0.400,5,5,2,2,0,1,0,2,0,0,0,0,0,0,0.333,62907
05.10,LG,0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0.300,62907
05.12,KT,0.250,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0.292,62907
05.13,KT,0.400,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0.310,62907
05.14,KT,0.750,4,4,1,3,1,0,0,0,1,0,0,0,0,0,0.364,62907
05.15,SK,0.667,6,6,0,4,1,0,0,2,0,0,0,0,0,0,0.410,62907
05.16,SK,1.000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.425,62907
05.17,SK,0.500,4,4,2,2,0,0,1,1,0,0,0,0,0,0,0.432,62907
05.19,두산,0.250,6,4,2,1,1,0,0,0,0,0,2,0,0,0,0.417,62907
05.20,두산,0.000,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0.385,62907
05.21,두산,0.500,6,6,1,3,0,0,0,0,0,0,0,0,0,0,0.397,62907
05.22,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.371,62907
05.23,한화,0.500,4,4,1,2,0,0,0,0,1,0,0,0,1,0,0.379,62907
05.24,한화,0.500,5,2,1,1,0,0,0,0,0,0,2,0,1,0,0.382,62907
05.26,키움,0.000,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0.366,62907
05.27,키움,0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0.342,62907
05.28,키움,0.200,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0.333,62907
05.29,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.318,62907
05.30,삼성,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.310,62907
05.31,삼성,0.667,4,3,1,2,0,0,1,2,0,0,0,1,0,0,0.322,62907
06.02,SK,0.333,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0.323,62907
06.03,SK,0.500,5,4,2,2,1,0,0,0,1,0,1,0,0,0,0.330,62907
06.04,SK,0.000,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0.320,62907
06.05,한화,0.600,5,5,1,3,1,0,0,1,1,0,0,0,0,1,0.333,62907
06.06,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,62907
06.07,한화,0.200,6,5,0,1,0,0,0,0,0,1,1,0,1,0,0.327,62907
06.09,두산,0.200,5,5,1,1,1,0,0,0,0,0,0,0,1,0,0.322,62907
06.10,두산,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.322,62907
06.11,두산,0.400,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0.325,62907
06.12,키움,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.320,62907
06.13,키움,0.333,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.321,62907
06.14,키움,0.000,5,3,0,0,0,0,0,1,0,0,1,0,0,1,0.313,62907
06.16,KIA,0.200,5,5,1,1,0,0,0,1,0,0,0,0,2,0,0.309,62907
06.17,KIA,0.200,5,5,0,1,0,0,0,0,1,0,0,0,0,0,0.306,62907
06.19,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,62907
06.20,한화,0.333,4,3,0,1,0,0,0,1,0,0,0,0,2,0,0.306,62907
06.21,한화,0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.309,62907
06.23,KT,0.000,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0.305,62907
06.25,KT,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.302,62907
06.25,KT,0.000,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0.300,62907
06.26,두산,0.400,5,5,1,2,0,1,0,3,0,0,0,0,0,1,0.303,62907
06.27,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.296,62907
06.28,두산,0.800,5,5,2,4,1,0,1,1,0,0,0,0,0,0,0.310,62907
06.30,롯데,0.500,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0.313,62907
07.07,SK,-,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.313,62907
07.08,SK,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.313,62907
07.09,SK,0.600,5,5,2,3,1,0,0,0,1,0,0,0,0,0,0.321,62907
07.10,LG,0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0.314,62907
07.11,LG,0.400,6,5,1,2,0,0,0,0,0,0,1,0,0,0,0.316,62907
07.14,키움,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.310,62907
07.15,키움,0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0.302,62907
07.16,키움,0.500,4,4,1,2,0,0,0,1,0,0,0,0,1,0,0.306,62907
07.17,KT,0.167,6,6,0,1,0,0,0,1,0,0,0,0,1,0,0.302,62907
07.18,KT,0.750,5,4,2,3,1,0,0,0,0,0,1,0,0,0,0.310,62907
07.19,KT,0.500,4,4,1,2,1,0,0,1,0,0,0,0,1,0,0.314,62907
07.21,삼성,0.400,5,5,0,2,0,0,0,0,0,1,0,0,3,0,0.316,62907
07.24,KT,0.250,5,4,1,1,0,0,0,1,1,0,1,0,1,0,0.314,62907
07.25,KT,0.500,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0.318,62907
07.26,KT,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.316,62907
07.28,롯데,0.600,6,5,1,3,0,0,0,0,1,0,1,0,0,0,0.322,62907
07.31,두산,0.200,5,5,1,1,0,0,0,1,0,0,0,0,1,0,0.320,62907
08.01,두산,1.000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.323,62907
08.02,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.321,62907
08.23,KT,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.321,62907
08.24,KT,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.324,62907
08.25,한화,0.250,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0.323,62907
08.26,한화,0.500,5,4,2,2,0,0,0,0,0,0,1,0,0,0,0.326,62907
08.27,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.321,62907
08.28,두산,0.667,3,3,0,2,0,0,0,1,0,0,0,0,0,0,0.325,62907
08.29,SK,0.333,4,3,0,1,0,0,0,0,0,1,0,1,0,0,0.325,62907
08.30,SK,0.333,5,3,1,1,0,0,0,0,0,0,2,0,1,0,0.325,62907
09.01,키움,0.500,5,2,1,1,0,0,0,2,0,0,2,0,1,0,0.326,62907
09.02,키움,1.000,5,4,0,4,1,0,0,2,0,0,0,1,0,0,0.336,62907
09.03,LG,0.200,5,5,1,1,0,0,0,0,0,0,0,0,3,0,0.333,62907
09.04,LG,0.200,7,5,1,1,0,0,0,0,0,0,0,2,1,0,0.331,62907
09.06,삼성,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.330,62907
09.08,롯데,0.667,4,3,3,2,1,0,0,1,0,0,0,1,0,0,0.333,62907
09.09,롯데,0.500,6,6,1,3,2,0,0,1,0,0,0,0,1,0,0.337,62907
09.10,KT,0.167,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0.333,62907
09.11,KT,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.335,62907
09.12,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.331,62907
09.13,KIA,0.400,5,5,2,2,0,0,0,0,2,0,0,0,1,0,0.332,62907
09.15,두산,0.333,4,3,1,1,0,1,0,0,0,0,0,1,0,0,0.332,62907
09.16,두산,0.600,5,5,1,3,0,0,0,1,1,0,0,0,0,0,0.336,62907
09.17,SK,0.250,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0.335,62907
09.18,SK,0.400,5,5,1,2,0,0,0,1,0,0,0,0,1,0,0.336,62907
09.19,롯데,0.500,3,2,0,1,0,0,0,0,1,0,1,0,0,1,0.337,62907
09.20,롯데,0.750,4,4,1,3,0,1,0,2,1,0,0,0,1,0,0.342,62907
09.20,롯데,0.750,5,4,0,3,0,0,0,3,0,1,0,0,0,0,0.347,62907
09.22,삼성,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.346,62907
09.23,삼성,0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,1,0.344,62907
09.24,LG,0.000,5,3,0,0,0,0,0,0,0,0,1,1,0,0,0.342,62907
09.25,LG,1.000,5,1,0,1,1,0,0,3,0,0,1,1,0,0,0.343,62907
09.26,한화,0.667,5,3,3,2,0,0,0,2,0,0,2,0,0,0,0.346,62907
09.27,한화,0.250,5,4,2,1,1,0,0,0,0,0,1,0,0,1,0.345,62907
09.29,SK,0.667,4,3,0,2,0,0,0,1,0,0,1,0,0,0,0.348,62907
09.30,SK,0.333,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0.347,62907
10.01,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.346,62907
10.02,삼성,0.000,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0.345,62907
10.03,삼성,0.000,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0.341,62907
10.03,삼성,0.667,5,3,1,2,1,0,0,0,0,1,1,1,0,0,0.344,62907
10.04,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.340,62907
10.06,키움,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.342,62907
10.07,키움,0.000,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0.338,62907
10.08,키움,0.000,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0.337,62907
10.09,LG,0.500,4,2,0,1,0,0,0,0,0,0,0,2,0,0,0.337,62907
10.10,LG,0.667,4,3,0,2,0,0,0,0,0,0,1,0,0,0,0.340,62907
10.10,LG,0.400,5,5,1,2,0,0,1,1,0,0,0,0,1,0,0.341,62907
10.11,LG,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.339,62907
10.13,KIA,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.338,62907
10.14,KIA,0.400,5,5,1,2,0,0,0,2,0,0,0,0,0,1,0.339,62907
10.15,KIA,0.400,5,5,1,2,0,0,1,3,0,0,0,0,1,0,0.340,62907
10.16,롯데,0.750,5,4,2,3,0,0,0,1,0,0,0,1,0,0,0.343,62907
10.17,롯데,0.500,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0.345,62907
10.18,롯데,0.500,4,4,2,2,0,1,1,1,0,0,0,0,1,0,0.346,62907
10.20,KIA,0.000,5,3,2,0,0,0,0,0,0,0,1,1,0,1,0.344,62907
10.23,한화,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.342,62907
10.24,LG,0.500,6,6,0,3,1,0,0,0,0,0,0,0,0,0,0.344,62907
10.27,삼성,0.667,3,3,1,2,0,0,0,0,0,0,0,0,0,1,0.346,62907
10.28,롯데,0.333,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.346,62907
10.29,롯데,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346,62907
10.30,삼성,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.345,62907
10.31,KIA,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.345,62907
05.05,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.000,62931
05.06,삼성,0.667,4,3,1,2,0,0,1,2,0,1,1,0,0,0,0.286,62931
05.07,삼성,0.333,4,3,1,1,0,0,1,1,0,0,1,0,0,0,0.300,62931
05.08,LG,0.500,4,4,1,2,0,0,0,2,0,0,0,0,0,0,0.357,62931
05.10,LG,0.250,5,4,1,1,0,0,0,1,0,0,1,0,1,0,0.333,62931
05.12,KT,0.750,4,4,0,3,1,0,0,2,0,0,0,0,1,0,0.409,62931
05.13,KT,0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.385,62931
05.14,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.345,62931
05.15,SK,0.200,5,5,1,1,0,0,0,0,0,0,0,0,2,0,0.324,62931
05.16,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.314,62931
05.17,SK,0.000,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0.297,62931
05.19,두산,0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.310,62931
05.20,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.283,62931
05.21,두산,0.500,5,4,2,2,1,0,0,2,0,0,1,0,1,0,0.300,62931
05.22,한화,0.500,4,4,1,2,0,0,0,0,0,0,0,0,2,0,0.315,62931
05.23,한화,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.298,62931
05.24,한화,0.000,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0.274,62931
05.26,키움,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,62931
05.27,키움,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.262,62931
05.28,키움,0.500,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0.275,62931
05.29,삼성,0.750,4,4,1,3,0,0,0,1,0,0,0,0,0,0,0.301,62931
05.30,삼성,0.500,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0.307,62931
05.31,삼성,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.303,62931
06.02,SK,0.333,3,3,0,1,1,0,0,0,0,0,0,0,2,0,0.304,62931
06.03,SK,0.500,4,4,2,2,1,0,1,2,0,0,0,0,1,1,0.313,62931
06.04,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.310,62931
06.05,한화,0.500,4,2,2,1,0,0,0,0,0,0,2,0,1,0,0.314,62931
06.06,한화,0.400,5,5,1,2,0,0,1,3,0,0,0,0,1,0,0.319,62931
06.07,한화,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.319,62931
06.09,두산,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.309,62931
06.10,두산,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.303,62931
06.11,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.291,62931
06.12,키움,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.286,62931
06.21,한화,0.000,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0.275,62931
06.23,KT,0.500,4,4,0,2,0,0,0,2,0,1,0,0,0,0,0.283,62931
06.25,KT,0.500,4,4,0,2,1,0,0,0,0,0,0,0,1,0,0.291,62931
06.25,KT,1.000,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0.303,62931
06.26,두산,0.000,4,3,1,0,0,0,0,0,0,0,1,0,3,0,0.295,62931
06.27,두산,0.333,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0.296,62931
06.28,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.287,62931
06.30,롯데,0.000,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.280,62931
07.01,롯데,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.281,62931
07.02,롯데,0.500,4,4,1,2,0,0,0,1,0,0,0,0,2,0,0.288,62931
07.03,KIA,0.333,3,3,1,1,0,1,0,1,0,0,0,0,1,0,0.289,62931
07.04,KIA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,62931
07.05,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.283,62931
07.07,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.275,62931
07.08,SK,0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.281,62931
07.09,SK,0.200,5,5,1,1,0,0,1,4,0,0,0,0,0,0,0.278,62931
07.10,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.272,62931
07.11,LG,0.333,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0.273,62931
07.14,키움,0.333,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0.274,62931
07.15,키움,0.250,4,4,1,1,0,0,1,3,0,0,0,0,0,1,0.273,62931
07.16,키움,1.000,4,2,2,2,1,0,0,0,0,0,2,0,0,0,0.282,62931
07.17,KT,0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.274,62931
07.18,KT,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0.273,62931
07.19,KT,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.274,62931
07.24,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.268,62931
07.25,KT,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.269,62931
07.26,KT,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.269,62931
07.28,롯데,0.750,5,4,2,3,1,0,2,5,0,0,1,0,0,0,0.279,62931
07.31,두산,0.500,3,2,1,1,1,0,0,0,0,0,0,1,0,0,0.281,62931
08.01,두산,0.750,6,4,2,3,1,0,1,3,0,0,2,0,0,0,0.290,62931
08.02,두산,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.283,62931
08.05,한화,0.333,5,3,2,1,0,0,0,1,0,0,2,0,0,0,0.284,62931
08.06,한화,0.333,4,3,1,1,0,0,1,3,0,0,1,0,0,0,0.284,62931
08.08,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.279,62931
08.09,KIA,0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,1,0.283,62931
08.12,롯데,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.278,62931
08.13,롯데,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.278,62931
08.14,LG,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.277,62931
08.16,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.272,62931
08.18,키움,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.269,62931
08.19,키움,0.000,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0.267,62931
08.20,KIA,0.500,4,4,2,2,0,0,0,2,0,0,0,0,1,0,0.271,62931
08.21,KIA,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.272,62931
08.23,KT,0.250,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0.272,62931
