AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE,GYEAR,G_ID
-,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.268,62895,2019,20190606
0.333,3,3,0,1,1,0,0,2,0,0,0,0,2,0,0.26899999999999996,62895,2019,20190607
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.263,62895,2019,20190608
0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.256,62895,2019,20190609
0.600,6,5,3,3,0,0,0,1,0,0,1,0,0,0,0.265,62895,2019,20190611
0.600,5,5,1,3,0,0,0,1,0,0,0,0,0,0,0.27399999999999997,62895,2019,20190612
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,1,0.27399999999999997,62895,2019,20190613
0.500,5,4,1,2,1,0,0,0,0,0,1,0,0,0,0.278,62895,2019,20190614
0.500,5,4,1,2,1,0,0,1,0,0,1,0,1,0,0.28300000000000003,62895,2019,20190615
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.27899999999999997,62895,2019,20190616
-,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27899999999999997,62895,2019,20190618
0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.282,62895,2019,20190619
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.281,62895,2019,20190620
0.500,5,4,2,2,1,0,1,2,0,0,1,0,1,0,0.285,62895,2019,20190621
0.500,4,4,1,2,1,0,0,0,0,0,0,0,1,0,0.289,62895,2019,20190622
0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.28800000000000003,62895,2019,20190623
0.600,5,5,1,3,1,0,0,1,0,0,0,0,1,0,0.295,62895,2019,20190625
0.333,5,3,1,1,0,0,0,1,0,0,0,2,0,0,0.29600000000000004,62895,2019,20190626
0.000,5,2,1,0,0,0,0,0,0,0,2,1,1,0,0.293,62895,2019,20190627
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.292,62895,2019,20190628
0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.29,62895,2019,20190630
0.250,4,4,0,1,0,0,0,1,0,0,0,0,2,0,0.29,62895,2019,20190702
0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.289,62895,2019,20190703
0.250,5,4,1,1,0,0,1,3,0,0,1,0,0,0,0.289,62895,2019,20190704
0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.28300000000000003,62895,2019,20190705
0.250,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0.282,62895,2019,20190706
0.250,6,4,0,1,0,0,0,1,0,0,2,0,1,0,0.282,62895,2019,20190707
0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.27899999999999997,62895,2019,20190709
1.000,4,1,1,1,0,0,1,1,0,0,3,0,0,0,0.281,62895,2019,20190711
0.400,5,5,0,2,1,0,0,0,0,0,0,0,1,1,0.284,62895,2019,20190712
0.750,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0.29,62895,2019,20190713
0.250,4,4,0,1,0,0,0,2,0,0,0,0,1,0,0.29,62895,2019,20190714
0.250,5,4,1,1,1,0,0,0,0,0,0,1,0,0,0.289,62895,2019,20190716
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.28800000000000003,62895,2019,20190718
0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.29,62895,2019,20190726
0.000,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0.289,62895,2019,20190727
0.400,5,5,1,2,0,0,0,1,0,0,0,0,1,0,0.29100000000000004,62895,2019,20190728
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.29,62895,2019,20190730
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.28600000000000003,62895,2019,20190731
0.200,5,5,1,1,0,0,1,2,0,0,0,0,1,0,0.285,62895,2019,20190801
0.250,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0.284,62895,2019,20190803
0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.282,62895,2019,20190804
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.278,62895,2019,20190806
0.333,4,3,0,1,0,0,0,2,0,0,1,0,0,0,0.27899999999999997,62895,2019,20190807
0.250,5,4,0,1,1,0,0,1,0,0,1,0,1,0,0.278,62895,2019,20190808
0.500,5,4,0,2,0,0,0,1,0,0,1,0,0,0,0.281,62895,2019,20190809
0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.281,62895,2019,20190810
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.28,62895,2019,20190811
0.500,4,2,1,1,0,0,1,2,0,1,1,1,0,0,0.282,62895,2019,20190813
0.200,5,5,0,1,0,0,0,1,0,0,0,0,2,0,0.28,62895,2019,20190815
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.278,62895,2019,20190816
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.275,62895,2019,20190817
0.667,4,3,0,2,0,0,0,0,0,0,1,0,0,0,0.278,62895,2019,20190818
0.500,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0.281,62895,2019,20190820
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.27699999999999997,62895,2019,20190821
0.500,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0.28,62895,2019,20190822
0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.27899999999999997,62895,2019,20190823
0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.27899999999999997,62895,2019,20190824
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0.27699999999999997,62895,2019,20190825
0.500,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0.27899999999999997,62895,2019,20190827
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.27699999999999997,62895,2019,20190828
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.276,62895,2019,20190829
0.333,4,3,0,1,1,0,0,0,0,0,1,0,1,0,0.27699999999999997,62895,2019,20190830
0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,1,0.273,62895,2019,20190831
1.000,3,1,2,1,1,0,0,1,0,0,1,1,0,0,0.275,62895,2019,20190901
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.276,62895,2019,20190908
-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.276,62895,2019,20190911
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.273,62895,2019,20190912
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.271,62895,2019,20190913
0.333,5,3,1,1,0,0,0,0,0,0,2,0,1,0,0.271,62895,2019,20190914
-,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.271,62895,2019,20190919
0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.26899999999999996,62895,2019,20190919
0.250,5,4,0,1,0,0,0,0,0,0,0,1,0,0,0.26899999999999996,62895,2019,20190920
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.26899999999999996,62895,2019,20190924
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.266,62895,2019,20190927
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.265,62895,2019,20190928
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.265,62895,2019,20190930
0.500,5,4,0,2,1,0,0,0,0,0,1,0,0,0,0.5,62907,2019,20190413
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.5,62907,2019,20190414
0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.462,62907,2019,20190416
0.000,6,5,0,0,0,0,0,0,0,0,1,0,1,0,0.33299999999999996,62907,2019,20190417
0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.364,62907,2019,20190418
0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.37,62907,2019,20190419
0.333,4,3,0,1,0,0,0,2,0,0,0,0,0,0,0.36700000000000005,62907,2019,20190420
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.364,62907,2019,20190421
0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.316,62907,2019,20190423
0.250,5,4,1,1,1,0,0,2,0,1,0,1,0,0,0.31,62907,2019,20190424
0.667,4,3,1,2,1,0,0,1,0,0,0,0,0,0,0.33299999999999996,62907,2019,20190427
0.333,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0.33299999999999996,62907,2019,20190428
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.327,62907,2019,20190430
0.600,6,5,3,3,0,0,0,1,0,0,1,0,0,0,0.35200000000000004,62907,2019,20190501
0.500,5,4,2,2,0,0,0,1,0,0,1,0,0,0,0.36200000000000004,62907,2019,20190502
0.400,5,5,0,2,0,0,0,0,0,0,0,0,2,0,0.365,62907,2019,20190503
0.750,4,4,0,3,0,0,0,1,1,0,0,0,0,0,0.38799999999999996,62907,2019,20190504
0.500,5,4,1,2,0,0,0,0,0,0,1,0,1,0,0.39399999999999996,62907,2019,20190505
0.250,5,4,0,1,0,0,0,0,0,1,1,0,1,0,0.387,62907,2019,20190507
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.37200000000000005,62907,2019,20190508
0.500,5,4,2,2,0,0,0,0,0,0,1,0,0,0,0.37799999999999995,62907,2019,20190509
0.750,5,4,2,3,1,0,0,2,1,0,0,0,0,0,0.395,62907,2019,20190510
0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.374,62907,2019,20190511
0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.368,62907,2019,20190512
0.500,5,4,2,2,0,0,0,0,0,0,1,0,0,0,0.374,62907,2019,20190514
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.359,62907,2019,20190515
0.333,4,3,2,1,1,0,0,0,0,0,1,0,0,1,0.358,62907,2019,20190516
0.333,4,3,2,1,0,0,0,0,1,0,1,0,0,0,0.358,62907,2019,20190517
0.600,5,5,2,3,0,0,0,0,2,0,0,0,0,0,0.368,62907,2019,20190518
0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.37,62907,2019,20190521
0.600,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0.379,62907,2019,20190522
0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.375,62907,2019,20190523
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.371,62907,2019,20190524
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.375,62907,2019,20190525
0.500,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0.377,62907,2019,20190526
0.500,5,4,1,2,0,0,0,0,0,0,1,0,1,0,0.38,62907,2019,20190528
0.600,5,5,2,3,1,0,0,2,0,0,0,0,0,0,0.38799999999999996,62907,2019,20190529
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.384,62907,2019,20190530
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.374,62907,2019,20190531
0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,1,0.377,62907,2019,20190601
0.000,4,4,1,0,0,0,0,0,1,0,0,0,1,0,0.368,62907,2019,20190602
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0.35700000000000004,62907,2019,20190604
0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.353,62907,2019,20190605
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.35200000000000004,62907,2019,20190606
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.35,62907,2019,20190607
0.750,5,4,0,3,2,0,0,0,0,0,1,0,0,0,0.359,62907,2019,20190608
0.400,5,5,2,2,0,0,0,0,0,0,0,0,0,1,0.36,62907,2019,20190609
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.35600000000000004,62907,2019,20190611
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.354,62907,2019,20190612
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.349,62907,2019,20190614
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.34700000000000003,62907,2019,20190615
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.34,62907,2019,20190616
1.000,4,4,3,4,1,1,0,2,0,0,0,0,0,0,0.353,62907,2019,20190618
0.000,4,2,0,0,0,0,0,0,1,0,2,0,1,0,0.349,62907,2019,20190619
0.333,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0.349,62907,2019,20190620
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.34700000000000003,62907,2019,20190621
0.333,5,3,2,1,1,0,0,1,0,0,1,0,0,1,0.34700000000000003,62907,2019,20190622
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.344,62907,2019,20190623
0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.344,62907,2019,20190625
0.333,5,3,1,1,0,0,0,0,0,0,0,2,0,0,0.34299999999999997,62907,2019,20190627
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.342,62907,2019,20190628
0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.34,62907,2019,20190630
0.250,5,4,1,1,1,0,0,0,0,0,1,0,0,0,0.33899999999999997,62907,2019,20190702
0.333,5,3,2,1,0,0,0,1,3,0,2,0,1,0,0.33899999999999997,62907,2019,20190703
0.333,5,3,2,1,0,0,0,2,0,0,1,0,0,0,0.33899999999999997,62907,2019,20190704
0.250,4,4,2,1,0,0,0,1,1,0,0,0,0,0,0.337,62907,2019,20190705
0.667,6,6,0,4,0,0,0,1,0,0,0,0,0,0,0.345,62907,2019,20190706
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.344,62907,2019,20190707
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.33799999999999997,62907,2019,20190709
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0.332,62907,2019,20190711
0.500,4,4,2,2,0,1,0,0,0,0,0,0,1,0,0.335,62907,2019,20190712
0.400,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0.336,62907,2019,20190713
0.600,5,5,1,3,1,0,0,0,1,0,0,0,0,0,0.34,62907,2019,20190714
0.250,5,4,1,1,1,0,0,0,0,0,1,0,0,0,0.33899999999999997,62907,2019,20190716
0.000,5,4,1,0,0,0,0,1,0,0,1,0,1,0,0.33399999999999996,62907,2019,20190717
0.750,5,4,2,3,1,0,0,1,2,0,1,0,1,0,0.34,62907,2019,20190718
0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.342,62907,2019,20190726
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.341,62907,2019,20190727
0.600,5,5,1,3,1,0,0,2,0,0,0,0,0,0,0.345,62907,2019,20190728
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.342,62907,2019,20190730
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0.341,62907,2019,20190731
0.667,5,3,1,2,0,0,0,0,1,2,1,1,0,0,0.344,62907,2019,20190801
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.34299999999999997,62907,2019,20190803
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.34299999999999997,62907,2019,20190804
0.333,5,3,0,1,0,0,0,0,0,0,2,0,0,0,0.34299999999999997,62907,2019,20190807
0.333,5,3,3,1,0,1,0,1,0,0,2,0,0,0,0.342,62907,2019,20190808
0.500,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0.344,62907,2019,20190809
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.34299999999999997,62907,2019,20190810
0.333,4,3,1,1,0,0,1,3,0,0,0,0,1,0,0.34299999999999997,62907,2019,20190811
1.000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.345,62907,2019,20190813
0.333,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0.345,62907,2019,20190814
0.400,5,5,1,2,0,1,0,0,0,0,0,0,0,0,0.34600000000000003,62907,2019,20190815
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0.344,62907,2019,20190816
0.333,4,3,2,1,0,0,0,0,2,0,1,0,0,0,0.344,62907,2019,20190817
0.000,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0.341,62907,2019,20190818
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.337,62907,2019,20190820
0.400,5,5,1,2,0,1,0,2,0,1,0,0,1,0,0.33799999999999997,62907,2019,20190822
0.500,4,2,0,1,0,0,0,0,0,0,0,2,0,0,0.33899999999999997,62907,2019,20190823
0.500,4,4,2,2,2,0,0,0,0,0,0,0,1,0,0.34,62907,2019,20190824
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.337,62907,2019,20190825
0.333,4,3,1,1,0,1,0,1,0,0,1,0,0,0,0.337,62907,2019,20190827
-,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.337,62907,2019,20190829
0.250,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0.336,62907,2019,20190830
0.600,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0.33899999999999997,62907,2019,20190831
0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0.33799999999999997,62907,2019,20190901
0.333,4,3,0,1,0,0,0,1,0,0,0,1,0,0,0.33799999999999997,62907,2019,20190903
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.33799999999999997,62907,2019,20190905
0.667,4,3,1,2,0,0,0,0,1,1,1,0,1,0,0.34,62907,2019,20190906
0.250,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0.33899999999999997,62907,2019,20190907
0.400,5,5,0,2,0,0,0,2,0,0,0,0,0,0,0.34,62907,2019,20190908
0.500,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0.341,62907,2019,20190911
0.400,5,5,0,2,0,0,0,0,0,0,0,0,1,0,0.342,62907,2019,20190912
0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.344,62907,2019,20190913
0.250,5,4,1,1,0,1,0,1,0,0,0,1,0,0,0.34299999999999997,62907,2019,20190914
0.250,4,4,1,1,0,0,0,2,0,0,0,0,0,0,0.342,62907,2019,20190915
0.333,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0.342,62907,2019,20190917
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.33899999999999997,62907,2019,20190918
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.33899999999999997,62907,2019,20190919
0.250,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0.33799999999999997,62907,2019,20190923
0.600,6,5,2,3,0,0,0,0,0,0,1,0,0,0,0.341,62907,2019,20190924
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.33899999999999997,62907,2019,20190925
0.750,5,4,0,3,0,0,0,1,0,0,0,1,1,0,0.34299999999999997,62907,2019,20190926
0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.34299999999999997,62907,2019,20190927
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.341,62907,2019,20190928
0.750,4,4,0,3,0,0,0,1,0,0,0,0,0,0,0.344,62907,2019,20191001
1.000,3,2,0,2,0,0,0,2,0,1,0,1,0,0,1.0,64004,2019,20190324
0.000,6,5,1,0,0,0,0,0,0,0,1,0,2,0,0.28600000000000003,64004,2019,20190326
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.25,64004,2019,20190327
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.222,64004,2019,20190328
1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3,64004,2019,20190330
0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.308,64004,2019,20190331
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.28600000000000003,64004,2019,20190402
0.667,4,3,1,2,0,0,0,0,1,0,1,0,0,0,0.353,64004,2019,20190403
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.318,64004,2019,20190404
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.26899999999999996,64004,2019,20190405
0.333,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0.276,64004,2019,20190406
0.250,4,4,2,1,0,0,0,0,1,0,0,0,0,0,0.273,64004,2019,20190407
0.000,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0.257,64004,2019,20190409
0.500,5,4,1,2,0,0,0,0,0,0,1,0,0,0,0.282,64004,2019,20190410
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.27899999999999997,64004,2019,20190411
0.667,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0.304,64004,2019,20190413
0.500,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0.313,64004,2019,20190416
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.306,64004,2019,20190417
0.250,4,4,0,1,0,0,0,1,1,0,0,0,1,0,0.302,64004,2019,20190418
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.28600000000000003,64004,2019,20190419
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.271,64004,2019,20190420
0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.28600000000000003,64004,2019,20190421
0.333,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0.28800000000000003,64004,2019,20190423
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.3,64004,2019,20190424
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.284,64004,2019,20190426
-,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.284,64004,2019,20190427
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.26899999999999996,64004,2019,20190428
1.000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.278,64004,2019,20190430
0.500,3,2,1,1,1,0,0,0,0,0,1,0,0,1,0.284,64004,2019,20190501
0.200,5,5,1,1,0,0,0,0,1,0,0,0,1,0,0.27899999999999997,64004,2019,20190502
0.250,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0.278,64004,2019,20190503
0.400,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0.284,64004,2019,20190504
0.000,5,4,0,0,0,0,0,0,0,0,0,0,3,0,0.273,64004,2019,20190505
0.500,5,4,0,2,0,0,0,1,0,0,0,1,0,0,0.282,64004,2019,20190507
0.500,4,4,0,2,1,0,0,3,0,0,0,0,0,0,0.29,64004,2019,20190508
0.000,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0.282,64004,2019,20190509
0.200,5,5,2,1,0,0,0,0,0,0,0,0,2,0,0.278,64004,2019,20190510
0.333,3,3,0,1,0,0,0,0,0,0,0,0,2,0,0.28,64004,2019,20190511
1.000,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0.303,64004,2019,20190512
-,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.303,64004,2019,20190514
0.400,5,5,0,2,0,0,0,0,1,0,0,0,1,0,0.307,64004,2019,20190516
0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.313,64004,2019,20190517
0.250,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0.311,64004,2019,20190518
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.3,64004,2019,20190521
0.667,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.308,64004,2019,20190522
0.400,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0.311,64004,2019,20190523
0.000,5,3,0,0,0,0,0,0,0,1,2,0,0,0,0.305,64004,2019,20190524
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.303,64004,2019,20190525
0.600,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0.313,64004,2019,20190526
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.311,64004,2019,20190528
0.600,5,5,0,3,0,0,0,2,0,0,0,0,1,0,0.32,64004,2019,20190529
0.000,5,3,0,0,0,0,0,0,0,0,2,0,1,0,0.314,64004,2019,20190530
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.312,64004,2019,20190531
0.000,5,3,1,0,0,0,0,1,1,0,1,0,0,1,0.307,64004,2019,20190601
0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.303,64004,2019,20190602
0.500,5,4,2,2,0,0,0,0,1,0,1,0,0,0,0.308,64004,2019,20190604
0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.31,64004,2019,20190605
0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.307,64004,2019,20190606
0.333,4,3,1,1,0,0,0,0,0,1,1,0,0,0,0.308,64004,2019,20190607
0.600,5,5,1,3,1,0,0,2,0,1,0,0,1,0,0.315,64004,2019,20190608
0.250,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0.314,64004,2019,20190609
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.308,64004,2019,20190611
0.000,4,1,1,0,0,0,0,0,0,0,2,1,0,0,0.306,64004,2019,20190612
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.3,64004,2019,20190613
0.250,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0.3,64004,2019,20190614
0.600,6,5,1,3,0,0,0,2,0,1,0,0,0,0,0.306,64004,2019,20190615
0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.305,64004,2019,20190616
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.3,64004,2019,20190618
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.298,64004,2019,20190619
0.333,5,3,0,1,0,0,0,0,0,0,2,0,0,0,0.298,64004,2019,20190620
0.000,5,5,1,0,0,0,0,0,0,0,0,0,2,0,0.292,64004,2019,20190622
0.200,5,5,0,1,0,0,0,0,0,0,0,0,2,0,0.29,64004,2019,20190623
0.333,7,6,1,2,0,0,0,0,1,0,1,0,3,0,0.29100000000000004,64004,2019,20190625
0.000,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0.287,64004,2019,20190627
0.667,4,3,1,2,0,0,0,0,0,1,0,0,1,0,0.29100000000000004,64004,2019,20190628
0.500,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0.293,64004,2019,20190629
0.200,5,5,0,1,0,0,0,0,1,0,0,0,2,0,0.29100000000000004,64004,2019,20190630
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.289,64004,2019,20190702
0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.28600000000000003,64004,2019,20190703
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.287,64004,2019,20190704
0.250,5,4,1,1,0,0,0,2,1,0,0,1,0,1,0.28600000000000003,64004,2019,20190705
0.250,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0.28600000000000003,64004,2019,20190706
0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.289,64004,2019,20190707
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.285,64004,2019,20190709
0.500,4,2,0,1,0,0,0,1,0,0,1,0,0,0,0.28600000000000003,64004,2019,20190711
0.750,5,4,2,3,0,0,0,0,1,0,0,1,0,0,0.292,64004,2019,20190712
0.250,6,4,2,1,0,0,0,2,0,0,1,0,0,1,0.292,64004,2019,20190713
0.400,5,5,0,2,0,0,0,0,0,2,0,0,0,1,0.294,64004,2019,20190714
0.250,5,4,1,1,0,0,0,0,0,0,1,0,0,1,0.293,64004,2019,20190716
0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.295,64004,2019,20190717
0.600,5,5,3,3,0,0,0,0,0,0,0,0,2,0,0.299,64004,2019,20190718
0.500,5,4,0,2,0,0,0,0,2,0,1,0,0,0,0.302,64004,2019,20190727
