DATE,OPPOSITE,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE
08.22,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.254,76812
08.23,한화,0.500,4,4,0,2,0,0,0,1,0,0,0,0,1,0,0.257,76812
08.24,KIA,1.000,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.259,76812
08.25,KIA,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.259,76812
08.27,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.259,76812
08.28,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.257,76812
08.29,삼성,0.200,5,5,0,1,0,0,0,1,0,0,0,0,1,0,0.256,76812
08.31,LG,0.000,3,2,0,0,0,0,0,1,0,0,1,0,1,0,0.254,76812
09.01,LG,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.253,76812
09.03,NC,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.253,76812
09.08,KT,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.251,76812
09.11,키움,0.000,4,3,0,0,0,0,0,1,0,0,0,0,2,0,0.249,76812
09.12,롯데,1.000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.251,76812
09.13,롯데,0.667,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.254,76812
09.14,두산,0.600,5,5,0,3,1,0,0,0,0,0,0,0,0,0,0.258,76812
09.15,KT,0.500,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0.260,76812
09.18,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.258,76812
09.19,두산,0.667,3,3,1,2,0,0,0,0,0,0,0,0,1,0,0.261,76812
09.19,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.259,76812
09.20,키움,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.261,76812
09.24,KT,0.750,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0.266,76812
09.25,삼성,0.500,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0.267,76812
09.27,삼성,0.333,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0.267,76812
09.28,삼성,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.266,76812
09.29,한화,0.333,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0.267,76812
09.30,한화,0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,1,0.268,76812
03.23,LG,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.250,76849
03.24,LG,0.500,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0.375,76849
03.26,한화,0.500,4,4,1,2,0,0,0,1,0,0,0,0,1,0,0.417,76849
03.27,한화,0.333,5,3,1,1,0,0,0,1,1,1,2,0,0,0,0.400,76849
03.28,한화,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.421,76849
03.29,KT,0.500,4,4,1,2,1,0,0,1,0,0,0,0,1,0,0.435,76849
03.30,KT,0.250,5,4,1,1,0,0,0,0,0,0,1,0,2,0,0.407,76849
03.31,KT,0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.406,76849
04.02,삼성,0.250,5,4,0,1,0,0,0,0,0,0,1,0,2,0,0.389,76849
04.03,삼성,0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.341,76849
04.04,삼성,0.500,4,4,2,2,0,0,0,0,0,0,0,0,1,0,0.356,76849
04.05,키움,0.500,4,4,1,2,0,0,1,1,0,0,0,0,1,0,0.367,76849
04.06,키움,1.000,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0.380,76849
04.10,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.352,76849
04.11,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.328,76849
04.12,SK,0.000,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0.302,76849
04.13,SK,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.297,76849
04.16,롯데,1.000,5,4,1,4,1,0,0,2,0,0,1,0,0,0,0.338,76849
04.17,롯데,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.329,76849
04.18,롯데,0.333,5,3,1,1,0,0,0,0,0,0,2,0,1,0,0.329,76849
04.19,두산,0.400,6,5,0,2,1,0,0,0,0,0,1,0,1,0,0.333,76849
04.20,두산,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.342,76849
04.21,두산,0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.337,76849
04.23,LG,0.000,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0.329,76849
04.24,LG,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.318,76849
04.26,키움,0.400,5,5,0,2,2,0,0,0,0,0,0,0,0,0,0.323,76849
04.27,키움,0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0.309,76849
04.28,키움,0.500,5,4,1,2,0,0,0,0,0,0,1,0,0,0,0.317,76849
04.30,삼성,0.667,4,3,3,2,0,0,0,0,0,0,1,0,0,0,0.327,76849
05.01,삼성,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0.312,76849
05.02,삼성,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.319,76849
05.03,NC,0.400,5,5,1,2,1,0,0,0,0,0,0,0,1,1,0.322,76849
05.04,NC,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,1,0.320,76849
05.05,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.310,76849
05.07,두산,0.250,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0.308,76849
05.08,두산,0.500,4,2,0,1,0,0,0,0,0,0,2,0,0,0,0.311,76849
05.09,두산,0.000,5,4,1,0,0,0,0,0,0,0,1,0,2,0,0.301,76849
05.10,SK,0.250,4,4,1,1,0,1,0,0,0,0,0,0,2,0,0.300,76849
05.11,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.292,76849
05.12,SK,0.000,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0.288,76849
05.14,KT,0.333,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0.289,76849
05.15,KT,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.288,76849
05.16,KT,0.000,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0.282,76849
05.17,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,76849
05.18,한화,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.277,76849
05.19,한화,0.500,4,2,0,1,0,0,0,1,0,0,1,0,0,0,0.280,76849
05.21,롯데,0.000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.278,76849
05.22,롯데,-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.278,76849
05.23,롯데,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.273,76849
05.24,KT,0.000,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0.268,76849
05.25,KT,1.000,4,1,1,1,0,0,0,1,1,0,1,1,0,0,0.272,76849
05.26,KT,0.600,5,5,1,3,0,1,0,2,0,0,0,0,0,0,0.282,76849
05.28,한화,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.282,76849
05.29,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,76849
05.30,한화,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.281,76849
05.31,키움,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.280,76849
06.01,키움,0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.280,76849
06.04,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.278,76849
06.05,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.277,76849
06.06,두산,0.600,5,5,1,3,0,0,0,2,0,0,0,0,0,0,0.285,76849
06.07,NC,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.286,76849
06.08,NC,0.667,4,3,1,2,0,0,0,0,0,0,0,1,0,0,0.291,76849
06.09,NC,0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.294,76849
06.11,삼성,0.250,5,4,2,1,0,0,0,1,0,0,1,0,0,0,0.293,76849
06.12,삼성,0.000,5,4,0,0,0,0,0,1,0,0,1,0,2,0,0.288,76849
06.13,삼성,0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.286,76849
06.15,롯데,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.282,76849
06.16,롯데,0.500,5,4,1,2,0,0,0,1,0,0,0,0,1,0,0.286,76849
06.18,SK,0.500,4,4,1,2,0,0,0,0,1,1,0,0,1,0,0.289,76849
06.19,SK,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,76849
06.20,SK,0.000,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0.287,76849
06.23,LG,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.286,76849
06.25,키움,0.250,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0.285,76849
06.26,키움,0.600,5,5,1,3,0,0,0,0,1,0,0,0,0,0,0.292,76849
06.28,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.287,76849
06.29,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.282,76849
07.02,NC,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.286,76849
07.03,NC,0.400,5,5,1,2,1,0,0,0,0,0,0,0,1,0,0.288,76849
07.04,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.284,76849
07.05,LG,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.283,76849
07.06,삼성,0.200,6,5,0,1,0,0,0,0,0,0,1,0,2,0,0.281,76849
07.07,삼성,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.282,76849
07.09,롯데,0.000,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0.280,76849
07.11,롯데,0.400,5,5,0,2,0,0,0,0,0,0,0,0,1,0,0.282,76849
07.12,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.278,76849
07.13,KT,0.200,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0.277,76849
07.14,KT,0.250,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0.276,76849
07.16,한화,0.000,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0.273,76849
07.17,한화,0.750,5,4,1,3,0,0,0,0,0,0,1,0,0,0,0.279,76849
07.18,한화,0.250,5,4,1,1,0,0,0,0,0,0,0,0,1,0,0.279,76849
07.26,키움,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.278,76849
07.27,키움,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.275,76849
07.28,키움,0.667,3,3,1,2,0,0,0,1,0,0,0,0,1,0,0.278,76849
07.31,두산,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0.278,76849
08.01,두산,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.277,76849
08.03,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.274,76849
08.04,KIA,0.250,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0.274,76849
08.07,삼성,0.333,5,3,0,1,0,0,0,0,0,0,2,0,1,0,0.275,76849
08.08,LG,0.000,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0.271,76849
08.09,LG,0.400,5,5,1,2,0,0,0,0,1,0,0,0,1,1,0.273,76849
08.10,롯데,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,76849
08.11,롯데,0.750,4,4,0,3,0,0,0,0,1,0,0,0,0,0,0.279,76849
08.13,한화,0.600,5,5,2,3,0,0,0,1,0,0,0,0,0,0,0.283,76849
08.14,한화,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.281,76849
08.15,키움,0.200,5,5,0,1,0,0,0,1,0,0,0,0,1,0,0.280,76849
08.16,키움,0.333,5,3,0,1,0,0,0,0,0,1,2,0,1,0,0.280,76849
08.17,SK,0.500,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0.283,76849
08.18,SK,0.600,5,5,2,3,0,1,0,0,0,0,0,0,1,0,0.287,76849
08.20,두산,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0.286,76849
08.22,LG,0.333,5,3,1,1,0,0,0,0,0,0,2,0,0,0,0.287,76849
08.23,LG,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.287,76849
08.24,롯데,0.750,5,4,2,3,1,0,0,1,1,0,0,0,0,0,0.292,76849
08.25,롯데,0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.291,76849
08.27,KT,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.289,76849
08.28,KT,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.288,76849
08.29,KIA,0.333,4,3,0,1,1,0,0,1,0,0,0,0,1,0,0.289,76849
08.30,KIA,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.289,76849
08.31,키움,0.400,5,5,0,2,0,0,0,0,0,0,0,0,2,0,0.290,76849
09.01,키움,0.250,4,4,0,1,0,0,0,0,1,0,0,0,0,1,0.290,76849
09.03,SK,0.333,3,3,0,1,0,0,0,0,0,0,0,0,2,0,0.290,76849
09.05,한화,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.289,76849
09.06,한화,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.288,76849
09.07,삼성,0.500,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0.290,76849
09.08,삼성,0.250,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0.290,76849
09.11,두산,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.289,76849
09.12,KT,0.400,5,5,1,2,0,0,0,2,0,0,0,0,0,1,0.290,76849
09.13,KT,0.000,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0.288,76849
09.14,삼성,0.667,4,3,2,2,0,0,0,0,1,0,1,0,0,0,0.291,76849
09.15,삼성,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.293,76849
09.17,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.291,76849
09.18,SK,0.000,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0.289,76849
09.19,LG,-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.289,76849
09.23,롯데,0.250,4,4,0,1,0,0,0,0,1,0,0,0,1,0,0.289,76849
09.24,두산,0.500,6,6,2,3,1,0,0,0,0,0,0,0,0,0,0.291,76849
09.25,한화,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.290,76849
09.26,한화,0.600,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0.293,76849
09.27,LG,0.500,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0.294,76849
09.28,KT,0.333,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0.294,76849
10.01,두산,0.200,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0.293,76849
03.23,키움,0.000,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0.000,77532
03.24,키움,0.500,4,4,1,2,0,0,0,2,0,0,0,0,1,0,0.250,77532
03.26,삼성,0.500,4,4,1,2,0,0,0,2,0,0,0,0,1,0,0.333,77532
03.27,삼성,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.267,77532
03.28,삼성,0.000,5,3,1,0,0,0,0,1,0,1,2,0,1,0,0.222,77532
03.29,LG,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0.190,77532
03.30,LG,0.400,5,5,3,2,0,0,0,0,1,0,0,0,0,0,0.231,77532
03.31,LG,1.000,5,4,2,4,0,0,1,2,2,0,1,0,0,0,0.333,77532
04.02,SK,0.250,5,4,0,1,0,0,0,0,0,1,1,0,0,0,0.324,77532
04.03,SK,0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.308,77532
04.06,한화,-,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.308,77532
04.07,한화,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.300,77532
04.10,두산,0.000,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0.267,77532
04.11,두산,0.333,5,3,0,1,0,0,0,0,0,0,2,0,0,0,0.271,77532
04.12,NC,0.000,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0.250,77532
04.13,NC,0.200,5,5,1,1,0,0,0,0,0,0,0,0,3,0,0.246,77532
04.14,NC,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.246,77532
04.16,KIA,0.250,5,4,2,1,1,0,0,0,0,0,1,0,0,0,0.246,77532
04.17,KIA,0.667,6,6,3,4,1,0,1,3,0,0,0,0,0,0,0.282,77532
04.18,KIA,0.500,5,4,1,2,0,1,0,0,0,0,1,0,1,0,0.293,77532
04.19,KT,0.000,5,2,1,0,0,0,0,0,0,1,3,0,1,0,0.286,77532
04.20,KT,0.333,5,3,0,1,0,0,0,0,0,0,2,0,1,0,0.288,77532
04.21,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.274,77532
04.24,한화,0.400,5,5,0,2,0,0,0,1,0,0,0,0,3,0,0.281,77532
04.26,두산,0.250,5,4,1,1,0,0,0,2,0,0,1,0,0,0,0.280,77532
04.27,두산,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.289,77532
04.28,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.277,77532
04.30,NC,0.500,4,4,2,2,0,0,1,2,0,0,0,0,1,0,0.286,77532
05.01,NC,0.250,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0.284,77532
05.02,NC,0.500,5,4,0,2,0,0,0,1,0,0,1,0,1,0,0.292,77532
05.03,SK,0.600,5,5,0,3,0,0,0,2,1,0,0,0,1,0,0.305,77532
05.04,SK,0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.293,77532
05.05,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.283,77532
05.07,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.282,77532
05.08,KT,1.000,4,4,0,4,2,0,0,1,0,0,0,0,0,0,0.304,77532
05.09,KT,0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.300,77532
05.10,삼성,0.400,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0.303,77532
05.11,삼성,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.295,77532
05.12,삼성,0.333,6,6,1,2,0,0,1,1,1,0,0,0,3,0,0.297,77532
05.14,LG,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.297,77532
05.15,LG,0.500,4,4,2,2,1,0,0,1,0,0,0,0,0,1,0.302,77532
05.16,LG,0.750,4,4,0,3,1,0,0,2,0,0,0,0,0,0,0.313,77532
05.17,키움,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.312,77532
05.18,키움,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.308,77532
05.19,키움,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.301,77532
05.21,KIA,0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.304,77532
05.22,KIA,0.000,5,5,0,0,0,0,0,1,0,0,0,0,1,0,0.296,77532
05.23,KIA,0.000,4,2,0,0,0,0,0,0,1,0,2,0,1,0,0.293,77532
05.24,LG,0.000,5,4,0,0,0,0,0,1,0,0,1,0,1,0,0.286,77532
05.25,LG,0.500,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0.289,77532
05.26,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.283,77532
05.28,NC,0.333,5,3,2,1,0,0,0,1,0,1,1,1,0,0,0.284,77532
05.29,NC,0.000,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0.278,77532
05.30,NC,0.400,6,5,2,2,0,0,0,2,0,0,1,0,0,0,0.281,77532
05.31,삼성,0.000,4,2,1,0,0,0,0,1,1,0,1,0,0,0,0.278,77532
06.01,삼성,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.279,77532
06.02,삼성,0.500,4,4,1,2,1,0,1,1,0,0,0,0,0,0,0.283,77532
06.04,한화,0.250,5,4,2,1,1,0,0,0,0,0,1,0,2,0,0.283,77532
06.05,한화,0.000,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0.279,77532
06.06,한화,0.400,5,5,1,2,0,0,0,0,0,0,0,0,2,0,0.281,77532
06.07,KT,0.333,5,3,0,1,0,0,0,0,0,0,2,0,0,0,0.282,77532
06.08,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.277,77532
06.09,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.277,77532
06.11,LG,0.500,6,4,1,2,0,0,0,0,0,0,2,0,1,0,0.280,77532
06.12,LG,0.000,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0.276,77532
06.13,LG,0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.276,77532
06.15,KIA,0.500,4,4,1,2,0,0,0,0,1,0,0,0,0,0,0.279,77532
06.16,KIA,0.800,5,5,0,4,1,0,0,3,0,0,0,0,0,0,0.289,77532
06.18,한화,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.289,77532
06.19,한화,0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.285,77532
06.20,한화,0.200,5,5,2,1,0,0,0,1,0,0,0,0,2,0,0.284,77532
06.21,키움,0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.286,77532
06.22,키움,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.281,77532
06.23,키움,0.250,4,4,0,1,0,0,0,1,0,1,0,0,1,0,0.280,77532
06.25,KT,0.667,6,6,2,4,1,0,0,0,0,0,0,0,1,0,0.288,77532
06.27,KT,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.285,77532
06.28,두산,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.286,77532
06.29,두산,0.750,4,4,1,3,0,0,0,2,1,0,0,0,0,0,0.292,77532
06.30,두산,0.000,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0.289,77532
07.02,SK,0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.288,77532
07.03,SK,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.288,77532
07.04,SK,0.800,5,5,2,4,0,0,0,0,0,0,0,0,1,0,0.296,77532
07.05,키움,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.294,77532
07.06,키움,0.400,5,5,0,2,1,0,0,2,0,0,0,0,0,0,0.296,77532
07.07,키움,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.295,77532
07.09,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.292,77532
07.11,NC,0.000,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0.290,77532
07.12,두산,0.333,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0.290,77532
07.13,두산,0.333,4,3,0,1,0,0,0,0,1,1,1,0,0,0,0.291,77532
07.14,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,3,0,0.290,77532
07.17,KIA,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.289,77532
07.18,KIA,0.500,4,4,0,2,0,0,0,3,0,1,0,0,0,0,0.291,77532
07.26,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.291,77532
07.27,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.290,77532
07.28,SK,0.333,4,3,0,1,0,0,0,0,0,0,1,0,2,0,0.290,77532
07.30,삼성,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0.288,77532
07.31,삼성,0.000,5,4,1,0,0,0,0,0,0,0,1,0,2,0,0.285,77532
08.01,삼성,0.500,4,4,2,2,0,0,1,1,0,0,0,0,0,0,0.287,77532
08.03,두산,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.289,77532
08.04,두산,0.750,5,4,0,3,1,0,0,3,0,0,0,0,1,0,0.294,77532
08.07,키움,0.250,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0.294,77532
08.08,삼성,0.600,5,5,1,3,0,0,0,1,1,0,0,0,1,0,0.298,77532
08.09,삼성,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.295,77532
08.10,NC,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.295,77532
08.11,NC,0.750,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0.299,77532
08.13,KT,0.200,5,5,0,1,0,0,0,1,0,0,0,0,1,0,0.298,77532
08.14,KT,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.297,77532
08.15,한화,0.200,5,5,0,1,1,0,0,3,0,0,0,0,1,0,0.295,77532
08.16,한화,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.297,77532
08.27,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.294,77532
08.28,LG,0.333,4,3,1,1,0,0,1,2,0,0,1,0,1,0,0.295,77532
08.29,키움,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.292,77532
08.30,키움,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.290,77532
08.31,KIA,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.288,77532
09.01,KIA,0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.290,77532
09.03,삼성,0.500,4,4,2,2,1,0,1,2,0,0,0,0,2,0,0.292,77532
09.04,삼성,0.250,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0.292,77532
09.06,LG,0.250,4,4,0,1,1,0,0,0,0,0,0,0,2,0,0.291,77532
09.07,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.291,77532
09.08,한화,0.200,6,5,2,1,0,0,0,0,1,0,1,0,1,0,0.290,77532
09.10,KIA,0.000,5,4,2,0,0,0,0,0,0,0,1,0,0,0,0.288,77532
09.11,KIA,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.287,77532
09.12,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.287,77532
09.13,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.285,77532
09.14,한화,0.500,4,4,1,2,1,0,0,1,0,0,0,0,1,0,0.287,77532
09.15,한화,0.800,5,5,2,4,1,0,0,2,0,0,0,0,0,0,0.292,77532
09.18,KIA,0.400,5,5,3,2,1,0,0,0,0,1,0,0,0,0,0.293,77532
09.20,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.293,77532
09.23,NC,0.333,5,3,0,1,1,0,0,0,0,0,2,0,1,0,0.293,77532
09.25,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.293,77532
09.26,KIA,0.500,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0.295,77532
09.29,키움,0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.294,77532
09.30,LG,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.294,77532
10.01,키움,0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.295,77532
03.23,KIA,0.500,4,4,0,2,1,0,0,1,0,0,0,0,1,0,0.500,78135
03.24,KIA,0.750,6,4,2,3,1,0,0,0,0,1,2,0,0,0,0.625,78135
