AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE,GYEAR,G_ID
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.308,78513,2019,20190816
0.000,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0.306,78513,2019,20190817
0.000,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0.304,78513,2019,20190818
0.000,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0.303,78513,2019,20190820
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0.302,78513,2019,20190821
0.250,4,4,1,1,0,0,1,1,0,0,0,0,1,0,0.302,78513,2019,20190822
0.333,6,6,1,2,0,0,0,0,0,0,0,0,1,0,0.302,78513,2019,20190823
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.304,78513,2019,20190824
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.303,78513,2019,20190825
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.305,78513,2019,20190827
1.000,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0.311,78513,2019,20190828
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.308,78513,2019,20190829
0.250,4,4,1,1,0,0,1,1,0,0,0,0,1,0,0.308,78513,2019,20190830
0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0.307,78513,2019,20190831
0.333,4,3,0,1,0,0,0,2,1,0,1,0,1,1,0.308,78513,2019,20190901
0.500,4,4,1,2,1,0,0,1,0,0,0,0,0,0,0.309,78513,2019,20190903
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0.309,78513,2019,20190904
0.250,4,4,1,1,0,0,1,1,0,0,0,0,2,0,0.309,78513,2019,20190906
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.308,78513,2019,20190907
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.305,78513,2019,20190908
0.600,5,5,1,3,1,0,0,3,0,0,0,0,0,0,0.308,78513,2019,20190910
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.306,78513,2019,20190911
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.305,78513,2019,20190912
0.667,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0.307,78513,2019,20190913
0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.306,78513,2019,20190914
0.333,4,3,0,1,1,0,0,1,0,0,1,0,0,0,0.306,78513,2019,20190915
0.500,5,4,0,2,0,0,0,3,0,0,1,0,0,0,0.308,78513,2019,20190918
0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.308,78513,2019,20190920
0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,1,0.307,78513,2019,20190923
0.250,4,4,0,1,1,0,0,0,0,0,0,0,2,0,0.307,78513,2019,20190925
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.305,78513,2019,20190926
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.304,78513,2019,20190929
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.303,78513,2019,20190930
0.000,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0.301,78513,2019,20191001
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.000,76290,2019,20190323
0.250,5,4,2,1,0,0,0,1,0,0,1,0,1,0,0.125,76290,2019,20190324
0.000,4,1,2,0,0,0,0,0,0,0,2,1,0,0,0.111,76290,2019,20190326
0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.091,76290,2019,20190327
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.067,76290,2019,20190328
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,1,0.053,76290,2019,20190329
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.087,76290,2019,20190330
0.400,5,5,1,2,0,0,0,1,0,0,0,0,0,1,0.143,76290,2019,20190331
0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.188,76290,2019,20190402
0.667,5,3,1,2,1,0,0,0,0,0,2,0,0,0,0.229,76290,2019,20190403
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0.211,76290,2019,20190404
0.500,6,4,2,2,1,0,0,2,0,0,1,0,0,0,0.238,76290,2019,20190405
0.500,4,2,0,1,0,0,0,0,0,0,2,0,0,0,0.250,76290,2019,20190406
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.229,76290,2019,20190407
0.667,4,3,0,2,0,0,0,1,0,0,1,0,0,0,0.255,76290,2019,20190410
0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.255,76290,2019,20190411
0.333,4,3,0,1,0,0,0,1,0,0,0,0,1,1,0.259,76290,2019,20190412
0.750,5,4,1,3,1,0,0,2,0,0,1,0,0,0,0.290,76290,2019,20190413
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.277,76290,2019,20190414
0.500,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0.284,76290,2019,20190416
0.333,6,6,0,2,0,0,0,0,0,0,0,0,1,0,0.288,76290,2019,20190417
0.500,4,4,1,2,1,0,0,0,0,0,0,0,1,0,0.299,76290,2019,20190418
0.500,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0.304,76290,2019,20190419
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.301,76290,2019,20190420
0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0.299,76290,2019,20190421
0.500,5,4,2,2,1,0,0,0,1,0,1,0,0,0,0.308,76290,2019,20190423
0.333,4,3,1,1,0,0,0,2,0,0,1,0,0,1,0.309,76290,2019,20190424
0.250,5,4,1,1,1,0,0,1,0,0,1,0,0,0,0.306,76290,2019,20190427
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.304,76290,2019,20190428
0.500,6,4,0,2,0,0,0,1,0,0,1,0,0,0,0.311,76290,2019,20190430
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.300,76290,2019,20190501
0.750,5,4,1,3,1,0,1,1,0,0,1,0,0,0,0.316,76290,2019,20190502
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.314,76290,2019,20190503
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.303,76290,2019,20190504
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.302,76290,2019,20190505
0.333,6,6,1,2,0,0,0,1,0,0,0,0,1,0,0.303,76290,2019,20190507
0.500,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0.309,76290,2019,20190508
0.000,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0.302,76290,2019,20190509
0.000,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0.294,76290,2019,20190510
0.250,4,4,1,1,0,0,0,1,0,0,0,0,1,0,0.293,76290,2019,20190511
0.667,4,3,0,2,1,0,0,0,0,0,1,0,0,0,0.300,76290,2019,20190512
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.294,76290,2019,20190514
0.500,6,4,2,2,1,0,1,2,0,0,2,0,1,0,0.299,76290,2019,20190515
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.290,76290,2019,20190516
0.667,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.297,76290,2019,20190517
0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.296,76290,2019,20190518
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.289,76290,2019,20190521
0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.288,76290,2019,20190522
0.500,4,4,0,2,1,0,0,0,0,0,0,0,1,0,0.293,76290,2019,20190523
0.250,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0.292,76290,2019,20190524
0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.291,76290,2019,20190525
0.200,6,5,1,1,0,0,0,1,0,0,1,0,0,0,0.289,76290,2019,20190526
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.284,76290,2019,20190528
0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.287,76290,2019,20190529
0.600,5,5,1,3,1,0,0,1,0,0,0,0,0,0,0.295,76290,2019,20190530
0.500,4,4,0,2,2,0,0,2,0,0,0,0,0,0,0.299,76290,2019,20190531
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.298,76290,2019,20190601
0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.297,76290,2019,20190602
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.296,76290,2019,20190604
0.600,5,5,2,3,1,0,0,1,0,0,0,0,1,0,0.303,76290,2019,20190605
0.500,4,4,1,2,1,0,1,5,0,0,0,0,0,1,0.306,76290,2019,20190606
0.500,5,4,1,2,1,0,1,1,0,0,1,0,0,0,0.309,76290,2019,20190607
0.500,5,4,0,2,0,0,0,0,0,0,1,0,0,0,0.313,76290,2019,20190608
0.200,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0.310,76290,2019,20190609
0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.308,76290,2019,20190611
0.667,5,3,2,2,0,0,1,3,0,0,1,0,0,0,0.312,76290,2019,20190612
0.400,5,5,1,2,0,0,0,1,0,0,0,0,1,0,0.314,76290,2019,20190613
0.500,5,4,0,2,0,0,0,1,0,0,1,0,1,0,0.317,76290,2019,20190614
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.312,76290,2019,20190615
0.000,4,2,0,0,0,0,0,0,0,0,2,0,1,0,0.310,76290,2019,20190616
0.500,4,4,1,2,1,0,0,2,0,0,0,0,0,0,0.313,76290,2019,20190618
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.310,76290,2019,20190619
0.250,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0.309,76290,2019,20190621
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.305,76290,2019,20190622
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.304,76290,2019,20190623
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.303,76290,2019,20190625
0.333,4,3,1,1,0,0,0,1,0,0,1,0,1,0,0.304,76290,2019,20190626
0.500,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0.306,76290,2019,20190627
0.000,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0.303,76290,2019,20190628
0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.304,76290,2019,20190630
0.750,4,4,1,3,1,0,0,1,1,0,0,0,0,0,0.309,76290,2019,20190702
0.500,4,2,1,1,0,0,0,1,0,0,2,0,0,0,0.311,76290,2019,20190703
0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.310,76290,2019,20190704
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.306,76290,2019,20190705
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.302,76290,2019,20190706
0.667,5,3,1,2,0,0,0,2,0,0,0,0,0,0,0.306,76290,2019,20190707
0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.305,76290,2019,20190709
0.500,4,2,1,1,1,0,0,0,0,0,2,0,0,0,0.306,76290,2019,20190711
0.333,4,3,0,1,1,0,0,1,0,0,1,0,0,0,0.306,76290,2019,20190712
0.333,4,3,0,1,1,0,0,2,0,0,1,0,0,0,0.307,76290,2019,20190713
0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.307,76290,2019,20190714
0.667,4,3,2,2,0,0,2,2,0,0,1,0,1,0,0.310,76290,2019,20190716
0.000,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0.307,76290,2019,20190717
0.800,5,5,3,4,2,0,1,3,0,0,0,0,0,0,0.314,76290,2019,20190718
0.200,5,5,1,1,0,0,1,2,0,0,0,0,1,0,0.313,76290,2019,20190727
0.250,5,4,2,1,1,0,0,2,0,0,1,0,0,0,0.312,76290,2019,20190728
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.310,76290,2019,20190730
0.667,4,3,0,2,0,0,0,0,0,0,1,0,0,0,0.313,76290,2019,20190731
0.400,5,5,1,2,0,0,0,0,0,0,0,0,1,0,0.315,76290,2019,20190801
0.750,5,4,1,3,1,0,0,2,0,0,0,0,0,0,0.319,76290,2019,20190803
0.750,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0.324,76290,2019,20190804
0.750,5,4,2,3,2,0,0,5,0,0,1,0,0,0,0.328,76290,2019,20190806
0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.330,76290,2019,20190807
0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.328,76290,2019,20190808
0.500,5,4,1,2,1,0,0,1,0,0,1,0,1,0,0.330,76290,2019,20190809
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.332,76290,2019,20190810
0.250,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0.331,76290,2019,20190811
0.500,5,4,1,2,0,0,0,0,0,0,1,0,0,0,0.333,76290,2019,20190813
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.330,76290,2019,20190814
0.000,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0.329,76290,2019,20190816
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0.325,76290,2019,20190817
0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.324,76290,2019,20190818
0.500,4,4,0,2,0,0,0,2,0,0,0,0,0,0,0.326,76290,2019,20190820
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.323,76290,2019,20190821
0.250,4,4,0,1,0,0,0,2,0,0,0,0,0,0,0.322,76290,2019,20190822
0.400,5,5,0,2,0,0,0,1,0,0,0,0,1,1,0.323,76290,2019,20190823
0.400,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0.324,76290,2019,20190824
0.250,5,4,0,1,0,0,0,1,1,0,1,0,0,0,0.323,76290,2019,20190825
0.000,4,2,0,0,0,0,0,1,0,0,1,0,1,0,0.322,76290,2019,20190827
0.333,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0.322,76290,2019,20190828
0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.323,76290,2019,20190830
0.400,5,5,0,2,1,0,0,1,0,0,0,0,2,0,0.324,76290,2019,20190831
0.250,4,4,1,1,0,0,1,1,0,0,0,0,1,0,0.323,76290,2019,20190901
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.323,76290,2019,20190903
0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.321,76290,2019,20190906
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.321,76290,2019,20190910
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.320,76290,2019,20190911
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.317,76290,2019,20190912
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.315,76290,2019,20190913
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.314,76290,2019,20190914
0.600,5,5,2,3,1,0,0,2,0,0,0,0,0,0,0.317,76290,2019,20190915
0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,1,0.318,76290,2019,20190916
0.250,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0.317,76290,2019,20190918
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.315,76290,2019,20190919
0.200,5,5,1,1,0,0,0,0,0,0,0,0,2,0,0.314,76290,2019,20190922
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.312,76290,2019,20190923
0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.310,76290,2019,20190924
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.308,76290,2019,20190927
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.306,76290,2019,20190929
0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.304,76290,2019,20190930
0.500,4,4,2,2,0,0,1,2,0,0,0,0,0,0,0.500,79215,2019,20190323
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.250,79215,2019,20190324
0.750,4,4,1,3,0,0,0,2,0,0,0,0,0,0,0.417,79215,2019,20190326
0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,2,0.375,79215,2019,20190327
0.500,4,4,0,2,0,0,0,0,1,0,0,0,0,0,0.400,79215,2019,20190328
0.400,5,5,0,2,0,0,0,0,0,0,0,0,1,1,0.400,79215,2019,20190329
0.000,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0.370,79215,2019,20190330
0.000,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0.313,79215,2019,20190331
0.000,5,3,1,0,0,0,0,1,0,0,2,0,0,0,0.286,79215,2019,20190402
0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.282,79215,2019,20190403
0.500,4,4,2,2,0,1,1,1,0,0,0,0,0,0,0.302,79215,2019,20190404
0.500,4,4,1,2,0,0,1,3,0,0,0,0,0,0,0.319,79215,2019,20190405
0.400,5,5,0,2,1,0,0,1,0,0,0,0,0,0,0.327,79215,2019,20190406
0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.327,79215,2019,20190407
0.500,4,4,1,2,0,0,0,0,0,0,0,0,2,0,0.339,79215,2019,20190410
0.250,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0.333,79215,2019,20190411
0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.328,79215,2019,20190412
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.306,79215,2019,20190413
0.333,5,3,2,1,0,0,0,0,1,0,1,1,0,1,0.307,79215,2019,20190414
0.250,5,4,1,1,0,0,0,2,0,1,0,0,0,1,0.304,79215,2019,20190416
0.750,5,4,3,3,0,0,0,2,0,0,1,0,0,0,0.325,79215,2019,20190417
0.500,5,4,1,2,1,0,0,0,0,0,1,0,0,1,0.333,79215,2019,20190418
0.000,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0.326,79215,2019,20190419
0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,2,0.323,79215,2019,20190420
0.000,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0.316,79215,2019,20190421
0.400,5,5,2,2,1,0,0,1,0,0,0,0,0,0,0.320,79215,2019,20190423
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.317,79215,2019,20190424
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.306,79215,2019,20190425
0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.297,79215,2019,20190426
0.250,5,4,0,1,0,0,0,2,0,0,0,0,2,0,0.296,79215,2019,20190427
0.500,5,4,1,2,0,0,1,2,0,0,1,0,1,0,0.303,79215,2019,20190428
0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0.301,79215,2019,20190430
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0.289,79215,2019,20190501
0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.288,79215,2019,20190502
0.667,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.296,79215,2019,20190503
0.500,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0.302,79215,2019,20190504
1.000,4,2,2,2,1,0,0,1,0,0,2,0,0,0,0.312,79215,2019,20190505
0.750,4,4,2,3,0,1,0,0,1,0,0,0,1,0,0.324,79215,2019,20190507
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.318,79215,2019,20190508
0.333,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.318,79215,2019,20190509
0.500,5,4,1,2,0,0,0,0,0,0,1,0,1,1,0.323,79215,2019,20190510
0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.325,79215,2019,20190511
-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,79215,2019,20190512
0.400,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0.327,79215,2019,20190514
0.000,4,2,0,0,0,0,0,1,1,0,1,0,1,0,0.323,79215,2019,20190515
0.250,4,4,1,1,0,0,0,0,1,0,0,0,1,0,0.322,79215,2019,20190516
0.500,5,4,1,2,0,0,0,1,0,0,1,0,0,0,0.326,79215,2019,20190517
0.000,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0.324,79215,2019,20190518
0.400,5,5,1,2,1,1,0,1,0,0,0,0,1,0,0.326,79215,2019,20190521
0.500,4,4,0,2,0,0,0,0,1,0,0,0,0,0,0.330,79215,2019,20190522
0.200,5,5,1,1,1,0,0,0,0,0,0,0,1,0,0.326,79215,2019,20190523
0.333,5,3,1,1,0,0,0,1,0,0,1,0,0,0,0.326,79215,2019,20190524
0.500,4,4,2,2,0,0,1,2,0,0,0,0,0,1,0.330,79215,2019,20190525
0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.328,79215,2019,20190526
0.667,4,3,1,2,2,0,0,1,0,0,1,0,1,0,0.333,79215,2019,20190528
0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.330,79215,2019,20190529
0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0.325,79215,2019,20190530
0.333,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0.325,79215,2019,20190531
0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.324,79215,2019,20190601
0.333,5,3,1,1,1,0,0,0,0,0,2,0,1,1,0.324,79215,2019,20190602
0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.319,79215,2019,20190604
0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.317,79215,2019,20190605
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.311,79215,2019,20190606
0.500,4,4,2,2,0,0,1,2,0,0,0,0,0,0,0.314,79215,2019,20190607
0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.312,79215,2019,20190608
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.307,79215,2019,20190609
0.500,4,2,1,1,0,0,0,0,0,0,2,0,0,0,0.308,79215,2019,20190611
0.400,5,5,1,2,1,0,0,0,0,0,0,0,1,0,0.310,79215,2019,20190612
0.200,5,5,0,1,0,0,0,1,0,0,0,0,0,2,0.308,79215,2019,20190613
-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,79215,2019,20190614
0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,1,0.308,79215,2019,20190615
0.000,4,2,1,0,0,0,0,1,0,0,2,0,0,0,0.306,79215,2019,20190616
0.250,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0.305,79215,2019,20190618
0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.305,79215,2019,20190619
0.000,4,2,2,0,0,0,0,1,0,0,2,0,1,0,0.303,79215,2019,20190620
1.000,4,3,0,3,1,0,0,1,0,0,1,0,0,0,0.311,79215,2019,20190621
0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.310,79215,2019,20190622
0.333,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0.310,79215,2019,20190623
0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.307,79215,2019,20190625
0.333,4,3,1,1,0,0,0,0,0,0,0,1,1,0,0.307,79215,2019,20190627
0.500,4,4,2,2,0,0,0,0,0,0,0,0,1,0,0.310,79215,2019,20190628
0.500,4,4,2,2,1,0,0,0,0,0,0,0,1,0,0.313,79215,2019,20190702
0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.312,79215,2019,20190703
0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.311,79215,2019,20190704
0.400,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0.312,79215,2019,20190705
0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.308,79215,2019,20190706
0.667,4,3,1,2,0,0,0,0,0,0,1,0,0,0,0.312,79215,2019,20190707
0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.311,79215,2019,20190709
0.667,5,3,1,2,0,0,1,4,0,0,1,0,0,0,0.314,79215,2019,20190711
0.250,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0.313,79215,2019,20190712
0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,2,0.309,79215,2019,20190713
0.250,5,4,1,1,0,1,0,0,0,0,1,0,1,0,0.308,79215,2019,20190714
0.000,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.306,79215,2019,20190716
0.333,4,3,2,1,0,1,0,0,0,0,1,0,2,0,0.306,79215,2019,20190717
1.000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.308,79215,2019,20190718
0.333,6,3,0,1,0,0,0,1,0,0,0,1,1,0,0.309,79215,2019,20190727
0.333,5,3,2,1,0,0,0,0,0,0,2,0,0,0,0.309,79215,2019,20190730
0.667,4,3,1,2,2,0,0,0,0,1,0,1,0,0,0.312,79215,2019,20190731
0.200,5,5,0,1,0,0,0,0,0,0,0,0,3,0,0.310,79215,2019,20190801
0.333,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0.311,79215,2019,20190803
0.500,5,4,1,2,0,0,0,1,0,0,1,0,0,0,0.313,79215,2019,20190806
0.333,5,3,0,1,0,0,0,1,1,0,1,0,0,0,0.313,79215,2019,20190807
0.600,5,5,3,3,0,0,1,3,1,0,0,0,0,0,0.317,79215,2019,20190808
0.333,4,3,0,1,0,0,0,3,1,0,0,0,0,0,0.317,79215,2019,20190809
0.400,5,5,0,2,0,0,0,0,0,0,0,0,1,0,0.318,79215,2019,20190810
0.750,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0.323,79215,2019,20190811
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.319,79215,2019,20190813
0.000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0.316,79215,2019,20190814
0.750,5,4,2,3,0,0,0,0,0,1,1,0,1,0,0.320,79215,2019,20190816
0.250,5,4,1,1,0,0,0,1,0,0,0,0,1,1,0.320,79215,2019,20190817
0.250,5,4,2,1,0,0,0,1,0,0,1,0,1,0,0.319,79215,2019,20190818
0.667,4,3,2,2,0,0,1,1,0,0,1,0,0,1,0.322,79215,2019,20190822
0.200,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0.320,79215,2019,20190823
0.400,5,5,2,2,0,0,1,2,0,0,0,0,0,0,0.321,79215,2019,20190824
0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,1,0.320,79215,2019,20190825
0.250,4,4,1,1,0,0,0,0,1,0,0,0,1,0,0.320,79215,2019,20190827
0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.317,79215,2019,20190828
0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.316,79215,2019,20190901
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.313,79215,2019,20190903
0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.312,79215,2019,20190921
0.500,5,4,0,2,0,0,0,0,0,0,1,0,0,0,0.314,79215,2019,20190922
0.200,6,5,1,1,1,0,0,0,0,0,1,0,0,0,0.313,79215,2019,20190924
0.600,5,5,0,3,0,0,0,1,0,0,0,0,0,0,0.316,79215,2019,20190925
0.667,5,3,2,2,1,0,0,2,0,0,2,0,0,0,0.318,79215,2019,20190926
0.500,6,6,0,3,0,0,0,1,0,0,0,0,1,0,0.321,79215,2019,20190928
0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.318,79215,2019,20190929
0.400,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0.319,79215,2019,20191001
0.500,4,4,2,2,1,0,1,2,0,0,0,0,0,0,0.500,67872,2019,20190323
